symbol,layer_name,entry_time,exit_time,entry_price,exit_price,qty,pnl,slippage,exit_reason,hold_minutes
INTC,L1_VWAP_MR,2026-01-31 00:11:00+00:00,2026-01-31 00:18:00+00:00,46.34,46.35,1,-0.0363,0.0463,SIGNAL,7.0
SLV,L1_VWAP_MR,2026-01-31 00:13:00+00:00,2026-01-31 00:20:00+00:00,77.0,77.04,1,-0.037,0.077,SIGNAL,7.0
INTC,L1_VWAP_MR,2026-01-31 00:21:00+00:00,2026-01-31 00:23:00+00:00,46.34,46.3594,1,-0.0269,0.0463,SIGNAL,2.0
SLV,L1_VWAP_MR,2026-01-31 00:36:00+00:00,2026-01-31 00:37:00+00:00,77.06,77.0324,1,-0.1046,0.077,STOP,1.0
SLV,L1_VWAP_MR,2026-01-31 00:38:00+00:00,2026-01-31 00:39:00+00:00,77.0346,77.0,1,-0.1116,0.077,STOP,1.0
SLV,L1_VWAP_MR,2026-01-31 00:40:00+00:00,2026-01-31 00:56:00+00:00,77.0005,76.8999,1,-0.1776,0.077,STOP,16.0
SLV,L1_VWAP_MR,2026-01-31 00:57:00+00:00,2026-01-31 00:58:00+00:00,76.8997,76.85997656473141,1,-0.1166,0.0769,STOP,1.0
INTC,L1_VWAP_MR,2026-01-31 00:58:00+00:00,2026-01-31 00:59:00+00:00,46.4,46.38215194631861,1,-0.0642,0.0464,STOP,1.0
SLV,L1_VWAP_MR,2026-02-02 09:00:00+00:00,2026-02-02 09:01:00+00:00,71.3,70.65,1,-0.721,0.071,STOP,1.0
INTC,L1_VWAP_MR,2026-02-02 09:01:00+00:00,2026-02-02 09:02:00+00:00,45.42,45.3,1,-0.1654,0.0454,STOP,1.0
SLV,L1_VWAP_MR,2026-02-02 09:02:00+00:00,2026-02-02 09:03:00+00:00,70.25,69.7796105004632,1,-0.5404,0.07,STOP,1.0
SLV,L3_RSI_SCALP,2026-02-02 09:03:00+00:00,2026-02-02 09:06:00+00:00,70.3,70.3,1,-0.0703,0.0703,SIGNAL,3.0
SLV,L3_RSI_SCALP,2026-02-02 09:09:00+00:00,2026-02-02 09:12:00+00:00,70.3,70.97,1,0.5994,0.0706,SIGNAL,3.0
XLE,L1_VWAP_MR,2026-02-02 09:00:00+00:00,2026-02-02 09:16:00+00:00,49.93,49.77536168720813,1,-0.2045,0.0499,STOP,16.0
SLV,L3_RSI_SCALP,2026-02-02 09:18:00+00:00,2026-02-02 09:19:00+00:00,70.7,70.384105,1,-0.3864,0.0705,STOP,1.0
INTC,L1_VWAP_MR,2026-02-02 09:03:00+00:00,2026-02-02 09:20:00+00:00,45.22,45.45,1,0.1847,0.0453,SIGNAL,17.0
INTC,L3_RSI_SCALP,2026-02-02 09:17:00+00:00,2026-02-02 09:23:00+00:00,45.41,45.66,1,0.2045,0.0455,SIGNAL,6.0
XLE,L3_RSI_SCALP,2026-02-02 09:21:00+00:00,2026-02-02 09:25:00+00:00,49.82,49.85,1,-0.0198,0.0498,SIGNAL,4.0
SLV,L3_RSI_SCALP,2026-02-02 09:24:00+00:00,2026-02-02 09:27:00+00:00,71.08,71.83,1,0.6785,0.0715,SIGNAL,3.0
XLE,L3_RSI_SCALP,2026-02-02 09:29:00+00:00,2026-02-02 09:33:00+00:00,49.87,49.95,1,0.0301,0.0499,SIGNAL,4.0
INTC,L1_VWAP_MR,2026-02-02 10:01:00+00:00,2026-02-02 10:02:00+00:00,45.78,45.84,1,0.0142,0.0458,SIGNAL,1.0
INTC,L1_VWAP_MR,2026-02-02 10:07:00+00:00,2026-02-02 10:09:00+00:00,45.81,45.65,1,-0.2057,0.0457,STOP,2.0
SLV,L1_VWAP_MR,2026-02-02 10:15:00+00:00,2026-02-02 10:17:00+00:00,74.32,74.00945939012765,1,-0.3847,0.0742,STOP,2.0
INTC,L1_VWAP_MR,2026-02-02 10:10:00+00:00,2026-02-02 10:20:00+00:00,45.69,45.81,1,0.0743,0.0457,SIGNAL,10.0
SLV,L1_VWAP_MR,2026-02-02 10:21:00+00:00,2026-02-02 10:23:00+00:00,73.38,73.01,1,-0.4432,0.0732,STOP,2.0
INTC,L3_RSI_SCALP,2026-02-02 10:16:00+00:00,2026-02-02 10:24:00+00:00,45.79,45.72,1,-0.1158,0.0458,SIGNAL,8.0
SLV,L1_VWAP_MR,2026-02-02 10:24:00+00:00,2026-02-02 10:26:00+00:00,73.01,72.71405437180725,1,-0.3688,0.0729,STOP,2.0
XLE,L1_VWAP_MR,2026-02-02 10:27:00+00:00,2026-02-02 10:31:00+00:00,50.04,50.11,1,0.0199,0.0501,SIGNAL,4.0
INTC,L1_VWAP_MR,2026-02-02 10:35:00+00:00,2026-02-02 10:36:00+00:00,45.59,45.54,1,-0.0956,0.0456,STOP,1.0
INTC,L1_VWAP_MR,2026-02-02 10:37:00+00:00,2026-02-02 10:45:00+00:00,45.5,45.36,1,-0.1854,0.0454,STOP,8.0
INTC,L1_VWAP_MR,2026-02-02 10:46:00+00:00,2026-02-02 10:49:00+00:00,45.39,45.41,1,-0.0254,0.0454,SIGNAL,3.0
INTC,L3_RSI_SCALP,2026-02-02 10:46:00+00:00,2026-02-02 10:52:00+00:00,45.39,45.35,1,-0.0854,0.0454,SIGNAL,6.0
SLV,L1_VWAP_MR,2026-02-02 10:28:00+00:00,2026-02-02 10:55:00+00:00,72.59,74.41,1,1.7465,0.0735,SIGNAL,27.0
INTC,L1_VWAP_MR,2026-02-02 10:58:00+00:00,2026-02-02 11:09:00+00:00,45.35,45.57,1,0.1745,0.0455,SIGNAL,11.0
XLE,L1_VWAP_MR,2026-02-02 10:53:00+00:00,2026-02-02 11:19:00+00:00,50.03,50.08,1,-0.0001,0.0501,SIGNAL,26.0
XLE,L1_VWAP_MR,2026-02-02 11:22:00+00:00,2026-02-02 11:24:00+00:00,50.09,50.1,1,-0.0401,0.0501,SIGNAL,2.0
SLV,L1_VWAP_MR,2026-02-02 11:52:00+00:00,2026-02-02 11:58:00+00:00,75.34,75.1,1,-0.3152,0.0752,STOP,6.0
SLV,L1_VWAP_MR,2026-02-02 11:59:00+00:00,2026-02-02 12:01:00+00:00,75.12,74.88,1,-0.315,0.075,STOP,2.0
SLV,L1_VWAP_MR,2026-02-02 12:02:00+00:00,2026-02-02 12:06:00+00:00,74.71,74.16,1,-0.6244,0.0744,STOP,4.0
INTC,L1_VWAP_MR,2026-02-02 12:03:00+00:00,2026-02-02 12:18:00+00:00,45.75,45.94,1,0.1442,0.0458,SIGNAL,15.0
SLV,L1_VWAP_MR,2026-02-02 12:07:00+00:00,2026-02-02 12:23:00+00:00,74.31,76.22,1,1.8347,0.0753,SIGNAL,16.0
INTC,L1_VWAP_MR,2026-02-02 12:24:00+00:00,2026-02-02 12:30:00+00:00,45.82,46.0,1,0.1341,0.0459,SIGNAL,6.0
SLV,L1_VWAP_MR,2026-02-02 12:33:00+00:00,2026-02-02 12:35:00+00:00,75.85,75.42,1,-0.5056,0.0756,STOP,2.0
SLV,L1_VWAP_MR,2026-02-02 12:50:00+00:00,2026-02-02 13:00:00+00:00,75.23,74.3015,1,-1.0033,0.0748,STOP,10.0
INTC,L1_VWAP_MR,2026-02-02 12:50:00+00:00,2026-02-02 13:00:00+00:00,46.0,45.94109071921276,1,-0.1049,0.046,STOP,10.0
XLE,L1_VWAP_MR,2026-02-02 13:00:00+00:00,2026-02-02 13:01:00+00:00,50.2033,50.14679988357018,1,-0.1067,0.0502,STOP,1.0
SLV,L1_VWAP_MR,2026-02-02 13:01:00+00:00,2026-02-02 13:02:00+00:00,74.12,72.72795809165092,1,-1.4655,0.0734,STOP,1.0
SLV,L3_RSI_SCALP,2026-02-02 13:03:00+00:00,2026-02-02 13:05:00+00:00,73.7277,67.73,1,-6.0684,0.0707,STOP,2.0
SLV,L1_VWAP_MR,2026-02-02 13:06:00+00:00,2026-02-02 13:07:00+00:00,71.0,68.46753916620477,1,-2.6022,0.0697,STOP,1.0
XLE,L1_VWAP_MR,2026-02-02 13:14:00+00:00,2026-02-02 13:30:00+00:00,50.18,50.1597,1,-0.0705,0.0502,SIGNAL,16.0
INTC,L3_RSI_SCALP,2026-02-02 13:36:00+00:00,2026-02-02 13:39:00+00:00,45.8218,45.87,1,0.0024,0.0458,SIGNAL,3.0
SLV,L1_VWAP_MR,2026-02-02 14:22:00+00:00,2026-02-02 14:23:00+00:00,73.1,72.84483973364864,1,-0.3281,0.073,STOP,1.0
INTC,L1_VWAP_MR,2026-02-02 14:27:00+00:00,2026-02-02 14:30:00+00:00,45.58,45.511307977353084,1,-0.1142,0.0455,STOP,3.0
SLV,L1_VWAP_MR,2026-02-02 14:31:00+00:00,2026-02-02 14:32:00+00:00,73.24,73.535,1,0.2216,0.0734,SIGNAL,1.0
SLV,L1_VWAP_MR,2026-02-02 14:43:00+00:00,2026-02-02 14:45:00+00:00,73.63,73.06,1,-0.6433,0.0733,STOP,2.0
SLV,L1_VWAP_MR,2026-02-02 14:46:00+00:00,2026-02-02 14:48:00+00:00,73.2669,72.77423497375207,1,-0.5657,0.073,STOP,2.0
SLV,L1_VWAP_MR,2026-02-02 14:50:00+00:00,2026-02-02 14:54:00+00:00,72.69,72.067,1,-0.6954,0.0724,STOP,4.0
SLV,L1_VWAP_MR,2026-02-02 14:55:00+00:00,2026-02-02 14:56:00+00:00,71.66,71.13156400525985,1,-0.5998,0.0714,STOP,1.0
SLV,L1_VWAP_MR,2026-02-02 14:58:00+00:00,2026-02-02 15:01:00+00:00,70.985,70.46399914927588,1,-0.5917,0.0707,STOP,3.0
XLE,L1_VWAP_MR,2026-02-02 14:57:00+00:00,2026-02-02 15:04:00+00:00,49.83,50.06,1,0.1801,0.0499,SIGNAL,7.0
INTC,L2_ORB,2026-02-02 15:13:00+00:00,2026-02-02 15:15:00+00:00,48.3299,48.1499,1,-0.2282,0.0482,SIGNAL,2.0
SLV,L3_RSI_SCALP,2026-02-02 15:24:00+00:00,2026-02-02 15:27:00+00:00,71.1502,71.04,1,-0.1813,0.0711,SIGNAL,3.0
SLV,L1_VWAP_MR,2026-02-02 15:31:00+00:00,2026-02-02 15:36:00+00:00,69.86,70.7201,1,0.7898,0.0703,SIGNAL,5.0
SLV,L3_RSI_SCALP,2026-02-02 15:33:00+00:00,2026-02-02 15:39:00+00:00,70.36,71.19,1,0.7592,0.0708,SIGNAL,6.0
SLV,L1_VWAP_MR,2026-02-02 15:54:00+00:00,2026-02-02 15:57:00+00:00,69.2645,68.79652149133707,1,-0.537,0.069,STOP,3.0
SLV,L3_RSI_SCALP,2026-02-02 15:54:00+00:00,2026-02-02 15:57:00+00:00,69.2645,68.83,1,-0.5035,0.069,SIGNAL,3.0
SLV,L1_VWAP_MR,2026-02-02 16:00:00+00:00,2026-02-02 16:03:00+00:00,68.67,69.17,1,0.4311,0.0689,SIGNAL,3.0
SLV,L3_RSI_SCALP,2026-02-02 16:00:00+00:00,2026-02-02 16:06:00+00:00,68.67,69.58,1,0.8409,0.0691,SIGNAL,6.0
SLV,L1_VWAP_MR,2026-02-02 16:33:00+00:00,2026-02-02 16:34:00+00:00,70.6301,70.24798898528977,1,-0.4526,0.0704,STOP,1.0
SLV,L1_VWAP_MR,2026-02-02 17:29:00+00:00,2026-02-02 17:30:00+00:00,70.957,70.60719161692062,1,-0.4206,0.0708,STOP,1.0
XLE,L2_ORB,2026-02-02 17:31:00+00:00,2026-02-02 18:58:00+00:00,50.4,50.195,1,-0.2553,0.0503,SIGNAL,87.0
XLE,L3_RSI_SCALP,2026-02-02 19:03:00+00:00,2026-02-02 19:06:00+00:00,50.15,50.215,1,0.0148,0.0502,SIGNAL,3.0
XLF,L2_ORB,2026-02-02 16:53:00+00:00,2026-02-02 19:30:00+00:00,53.865,53.9897,1,0.0708,0.0539,EOD,157.0
BAC,L2_ORB,2026-02-02 17:00:00+00:00,2026-02-02 19:30:00+00:00,53.805,54.0336,1,0.1747,0.0539,EOD,150.0
XLE,L3_RSI_SCALP,2026-02-02 21:12:00+00:00,2026-02-02 21:22:00+00:00,50.1138,50.12,1,-0.0439,0.0501,SIGNAL,10.0
SLV,L3_RSI_SCALP,2026-02-02 22:11:00+00:00,2026-02-02 22:14:00+00:00,71.96,71.89,1,-0.1419,0.0719,SIGNAL,3.0
PFE,L2_ORB,2026-02-02 20:49:00+00:00,2026-02-02 23:28:00+00:00,26.61,26.59,2,-0.0932,0.0532,SIGNAL,159.0
PFE,L3_RSI_SCALP,2026-02-02 23:16:00+00:00,2026-02-02 23:38:00+00:00,26.5531,26.58,2,0.0007,0.0531,SIGNAL,22.0
SLV,L2_ORB,2026-02-02 23:59:00+00:00,2026-02-03 00:10:00+00:00,75.0938,74.7246,1,-0.4441,0.0749,SIGNAL,11.0
XLE,L1_VWAP_MR,2026-02-03 09:00:00+00:00,2026-02-03 09:07:00+00:00,49.8,49.83,1,-0.0198,0.0498,SIGNAL,7.0
PFE,L1_VWAP_MR,2026-02-03 09:09:00+00:00,2026-02-03 09:11:00+00:00,26.38,26.3,3,-0.319,0.079,STOP,2.0
XLE,L3_RSI_SCALP,2026-02-03 09:04:00+00:00,2026-02-03 09:15:00+00:00,49.81,49.77,1,-0.0898,0.0498,STOP,11.0
XLE,L1_VWAP_MR,2026-02-03 09:21:00+00:00,2026-02-03 09:22:00+00:00,49.7,49.67261437391238,1,-0.0771,0.0497,STOP,1.0
PFE,L1_VWAP_MR,2026-02-03 09:13:00+00:00,2026-02-03 09:39:00+00:00,26.36,26.42,3,0.1008,0.0792,SIGNAL,26.0
XLE,L1_VWAP_MR,2026-02-03 09:26:00+00:00,2026-02-03 09:50:00+00:00,49.67,49.76,1,0.0403,0.0497,SIGNAL,24.0
PFE,L3_RSI_SCALP,2026-02-03 09:30:00+00:00,2026-02-03 09:55:00+00:00,26.41,26.39,3,-0.1392,0.0792,STOP,25.0
XLE,L3_RSI_SCALP,2026-02-03 09:45:00+00:00,2026-02-03 10:01:00+00:00,49.73,49.81,1,0.0302,0.0498,SIGNAL,16.0
XLE,L1_VWAP_MR,2026-02-03 10:10:00+00:00,2026-02-03 10:11:00+00:00,49.87,49.89,1,-0.0299,0.0499,SIGNAL,1.0
PFE,L1_VWAP_MR,2026-02-03 10:40:00+00:00,2026-02-03 10:50:00+00:00,26.39,26.372110667389617,3,-0.1328,0.0791,STOP,10.0
SLV,L3_RSI_SCALP,2026-02-03 11:26:00+00:00,2026-02-03 11:29:00+00:00,77.83,77.79,1,-0.1178,0.0778,SIGNAL,3.0
PFE,L1_VWAP_MR,2026-02-03 11:28:00+00:00,2026-02-03 11:30:00+00:00,26.38,26.34,3,-0.1991,0.0791,STOP,2.0
PFE,L1_VWAP_MR,2026-02-03 11:31:00+00:00,2026-02-03 11:42:00+00:00,26.34,26.1,3,-0.7987,0.0787,STOP,11.0
PFE,L1_VWAP_MR,2026-02-03 11:43:00+00:00,2026-02-03 11:45:00+00:00,26.11,26.06754353903825,3,-0.2056,0.0783,STOP,2.0
PFE,L3_RSI_SCALP,2026-02-03 11:44:00+00:00,2026-02-03 11:47:00+00:00,26.26,26.23,3,-0.1687,0.0787,SIGNAL,3.0
PFE,L1_VWAP_MR,2026-02-03 12:16:00+00:00,2026-02-03 12:19:00+00:00,26.315,26.35,2,0.0173,0.0527,SIGNAL,3.0
PFE,L1_VWAP_MR,2026-02-03 12:21:00+00:00,2026-02-03 12:23:00+00:00,26.3,26.18,2,-0.2925,0.0525,STOP,2.0
PFE,L1_VWAP_MR,2026-02-03 12:24:00+00:00,2026-02-03 12:29:00+00:00,26.2,26.11,3,-0.3485,0.0785,STOP,5.0
PFE,L1_VWAP_MR,2026-02-03 12:31:00+00:00,2026-02-03 12:35:00+00:00,26.06,26.01,3,-0.2281,0.0781,STOP,4.0
PFE,L3_RSI_SCALP,2026-02-03 12:32:00+00:00,2026-02-03 12:35:00+00:00,26.13,26.01,3,-0.4382,0.0782,SIGNAL,3.0
PFE,L1_VWAP_MR,2026-02-03 12:36:00+00:00,2026-02-03 12:39:00+00:00,26.1,26.047801160683964,3,-0.2348,0.0782,STOP,3.0
PFE,L1_VWAP_MR,2026-02-03 12:44:00+00:00,2026-02-03 12:45:00+00:00,26.0,25.92,3,-0.3179,0.0779,STOP,1.0
PFE,L1_VWAP_MR,2026-02-03 12:46:00+00:00,2026-02-03 12:49:00+00:00,25.9,25.7,3,-0.6774,0.0774,STOP,3.0
PFE,L1_VWAP_MR,2026-02-03 12:50:00+00:00,2026-02-03 12:53:00+00:00,25.71,25.64,3,-0.287,0.077,STOP,3.0
PFE,L3_RSI_SCALP,2026-02-03 12:50:00+00:00,2026-02-03 12:53:00+00:00,25.71,25.64,3,-0.287,0.077,SIGNAL,3.0
PFE,L1_VWAP_MR,2026-02-03 12:54:00+00:00,2026-02-03 12:57:00+00:00,25.615,25.55,3,-0.2717,0.0767,STOP,3.0
PFE,L1_VWAP_MR,2026-02-03 12:58:00+00:00,2026-02-03 12:59:00+00:00,25.47,25.39719796100664,3,-0.2947,0.0763,STOP,1.0
PFE,L1_VWAP_MR,2026-02-03 13:02:00+00:00,2026-02-03 13:08:00+00:00,25.21,25.3995,3,0.4926,0.0759,SIGNAL,6.0
PFE,L3_RSI_SCALP,2026-02-03 13:05:00+00:00,2026-02-03 13:11:00+00:00,25.3,25.36,3,0.104,0.076,SIGNAL,6.0
PFE,L3_RSI_SCALP,2026-02-03 13:17:00+00:00,2026-02-03 13:20:00+00:00,25.38,25.4697,3,0.1928,0.0763,SIGNAL,3.0
PFE,L3_RSI_SCALP,2026-02-03 13:35:00+00:00,2026-02-03 13:38:00+00:00,25.4482,25.45,3,-0.0709,0.0763,SIGNAL,3.0
PFE,L1_VWAP_MR,2026-02-03 13:47:00+00:00,2026-02-03 13:49:00+00:00,25.275,25.220797571854348,3,-0.2384,0.0757,STOP,2.0
XLF,L2_ORB,2026-02-03 13:48:00+00:00,2026-02-03 14:15:00+00:00,53.89,53.83,1,-0.1139,0.0539,STOP,27.0
XLF,L3_RSI_SCALP,2026-02-03 13:58:00+00:00,2026-02-03 14:15:00+00:00,53.8714,53.83,1,-0.0953,0.0539,SIGNAL,17.0
PFE,L2_ORB,2026-02-03 14:13:00+00:00,2026-02-03 14:21:00+00:00,25.69,25.41,3,-0.9166,0.0766,SIGNAL,8.0
INTC,L1_VWAP_MR,2026-02-03 14:25:00+00:00,2026-02-03 14:26:00+00:00,50.45,50.36,1,-0.1404,0.0504,STOP,1.0
XLE,L2_ORB,2026-02-03 14:22:00+00:00,2026-02-03 14:27:00+00:00,50.26,50.13,1,-0.1802,0.0502,STOP,5.0
INTC,L1_VWAP_MR,2026-02-03 14:27:00+00:00,2026-02-03 14:28:00+00:00,50.2,50.10270249400546,1,-0.1474,0.0502,STOP,1.0
PFE,L1_VWAP_MR,2026-02-03 14:27:00+00:00,2026-02-03 14:30:00+00:00,25.28,25.395,3,0.269,0.076,SIGNAL,3.0
INTC,L1_VWAP_MR,2026-02-03 14:40:00+00:00,2026-02-03 14:45:00+00:00,50.187,49.922590131909615,1,-0.3145,0.0501,STOP,5.0
PFE,L1_VWAP_MR,2026-02-03 14:48:00+00:00,2026-02-03 14:52:00+00:00,25.3855,25.53,3,0.3571,0.0764,SIGNAL,4.0
INTC,L1_VWAP_MR,2026-02-03 14:54:00+00:00,2026-02-03 14:58:00+00:00,50.0801,49.59,1,-0.5399,0.0498,STOP,4.0
BAC,L2_ORB,2026-02-03 14:29:00+00:00,2026-02-03 15:01:00+00:00,54.18,54.9414,1,0.7068,0.0546,SIGNAL,32.0
INTC,L1_VWAP_MR,2026-02-03 14:59:00+00:00,2026-02-03 15:15:00+00:00,49.4059,49.12222796491107,1,-0.3329,0.0493,STOP,16.0
INTC,L1_VWAP_MR,2026-02-03 15:38:00+00:00,2026-02-03 15:40:00+00:00,49.79,50.075,1,0.2351,0.0499,SIGNAL,2.0
INTC,L1_VWAP_MR,2026-02-03 15:44:00+00:00,2026-02-03 15:50:00+00:00,49.76,49.98,1,0.1701,0.0499,SIGNAL,6.0
XLF,L3_RSI_SCALP,2026-02-03 16:20:00+00:00,2026-02-03 16:23:00+00:00,53.805,53.760072,1,-0.0987,0.0538,STOP,3.0
INTC,L1_VWAP_MR,2026-02-03 16:06:00+00:00,2026-02-03 16:27:00+00:00,49.77,49.985,1,0.1651,0.0499,SIGNAL,21.0
XLF,L3_RSI_SCALP,2026-02-03 16:32:00+00:00,2026-02-03 16:35:00+00:00,53.735,53.7297,1,-0.059,0.0537,SIGNAL,3.0
BAC,L1_VWAP_MR,2026-02-03 16:38:00+00:00,2026-02-03 16:41:00+00:00,54.58,54.51,1,-0.1245,0.0545,STOP,3.0
BAC,L1_VWAP_MR,2026-02-03 16:42:00+00:00,2026-02-03 16:46:00+00:00,54.485,54.515,1,-0.0245,0.0545,SIGNAL,4.0
BAC,L3_RSI_SCALP,2026-02-03 16:43:00+00:00,2026-02-03 16:49:00+00:00,54.505,54.535,1,-0.0245,0.0545,SIGNAL,6.0
SLV,L1_VWAP_MR,2026-02-03 17:09:00+00:00,2026-02-03 17:10:00+00:00,77.725,77.25,1,-0.5525,0.0775,STOP,1.0
XLF,L1_VWAP_MR,2026-02-03 16:41:00+00:00,2026-02-03 17:12:00+00:00,53.605,53.5406,1,-0.118,0.0536,STOP,31.0
XLF,L1_VWAP_MR,2026-02-03 17:13:00+00:00,2026-02-03 17:28:00+00:00,53.59,53.525,1,-0.1186,0.0536,STOP,15.0
BAC,L1_VWAP_MR,2026-02-03 17:29:00+00:00,2026-02-03 17:30:00+00:00,54.355,54.305,1,-0.1043,0.0543,STOP,1.0
INTC,L1_VWAP_MR,2026-02-03 17:12:00+00:00,2026-02-03 17:33:00+00:00,49.6201,49.52186358085879,1,-0.1478,0.0496,STOP,21.0
INTC,L1_VWAP_MR,2026-02-03 17:35:00+00:00,2026-02-03 17:36:00+00:00,49.46,49.36981833527999,1,-0.1396,0.0494,STOP,1.0
BAC,L1_VWAP_MR,2026-02-03 17:32:00+00:00,2026-02-03 17:36:00+00:00,54.345,54.245,1,-0.1543,0.0543,STOP,4.0
BAC,L1_VWAP_MR,2026-02-03 17:37:00+00:00,2026-02-03 17:38:00+00:00,54.245,54.19563029019205,1,-0.1036,0.0542,STOP,1.0
INTC,L1_VWAP_MR,2026-02-03 17:38:00+00:00,2026-02-03 17:40:00+00:00,49.225,49.075,1,-0.1991,0.0491,STOP,2.0
SLV,L1_VWAP_MR,2026-02-03 17:11:00+00:00,2026-02-03 17:41:00+00:00,76.89,76.45,1,-0.5167,0.0767,STOP,30.0
BAC,L1_VWAP_MR,2026-02-03 17:40:00+00:00,2026-02-03 17:43:00+00:00,54.2,54.195,1,-0.0592,0.0542,SIGNAL,3.0
XLF,L1_VWAP_MR,2026-02-03 17:40:00+00:00,2026-02-03 17:45:00+00:00,53.4603,53.42780556788102,1,-0.0859,0.0534,STOP,5.0
BAC,L3_RSI_SCALP,2026-02-03 17:40:00+00:00,2026-02-03 17:45:00+00:00,54.2,54.148217,1,-0.106,0.0542,STOP,5.0
XLF,L3_RSI_SCALP,2026-02-03 17:47:00+00:00,2026-02-03 17:48:00+00:00,53.465,53.4309,1,-0.0875,0.0534,STOP,1.0
BAC,L3_RSI_SCALP,2026-02-03 17:46:00+00:00,2026-02-03 17:49:00+00:00,54.19,54.185,1,-0.0592,0.0542,SIGNAL,3.0
BAC,L1_VWAP_MR,2026-02-03 17:52:00+00:00,2026-02-03 17:54:00+00:00,54.0301,53.9772843003395,1,-0.1068,0.054,STOP,2.0
BAC,L3_RSI_SCALP,2026-02-03 17:55:00+00:00,2026-02-03 17:57:00+00:00,54.015,53.95,1,-0.119,0.054,STOP,2.0
XLF,L1_VWAP_MR,2026-02-03 17:52:00+00:00,2026-02-03 17:58:00+00:00,53.315,53.27761154988517,1,-0.0907,0.0533,STOP,6.0
BAC,L1_VWAP_MR,2026-02-03 17:57:00+00:00,2026-02-03 17:58:00+00:00,53.95,53.89876748183491,1,-0.1052,0.0539,STOP,1.0
BAC,L1_VWAP_MR,2026-02-03 18:00:00+00:00,2026-02-03 18:03:00+00:00,53.815,53.702,1,-0.1668,0.0538,STOP,3.0
SLV,L1_VWAP_MR,2026-02-03 17:46:00+00:00,2026-02-03 18:19:00+00:00,75.235,76.55,1,1.2391,0.0759,SIGNAL,33.0
BAC,L1_VWAP_MR,2026-02-03 18:04:00+00:00,2026-02-03 18:21:00+00:00,53.695,54.005,1,0.2562,0.0538,SIGNAL,17.0
XLF,L1_VWAP_MR,2026-02-03 18:00:00+00:00,2026-02-03 18:27:00+00:00,53.265,53.37,1,0.0517,0.0533,SIGNAL,27.0
INTC,L1_VWAP_MR,2026-02-03 18:24:00+00:00,2026-02-03 18:30:00+00:00,48.94,48.785,1,-0.2039,0.0489,STOP,6.0
INTC,L1_VWAP_MR,2026-02-03 18:31:00+00:00,2026-02-03 18:37:00+00:00,48.8379,49.075,1,0.1881,0.049,SIGNAL,6.0
INTC,L1_VWAP_MR,2026-02-03 18:42:00+00:00,2026-02-03 18:45:00+00:00,48.8793,48.72,1,-0.2081,0.0488,STOP,3.0
XLF,L1_VWAP_MR,2026-02-03 18:45:00+00:00,2026-02-03 18:48:00+00:00,53.355,53.305,1,-0.1033,0.0533,STOP,3.0
SLV,L1_VWAP_MR,2026-02-03 18:24:00+00:00,2026-02-03 18:57:00+00:00,75.31,76.1306,1,0.7449,0.0757,SIGNAL,33.0
BAC,L1_VWAP_MR,2026-02-03 18:48:00+00:00,2026-02-03 18:59:00+00:00,54.04,53.98271997136764,1,-0.1113,0.054,STOP,11.0
INTC,L1_VWAP_MR,2026-02-03 18:53:00+00:00,2026-02-03 19:00:00+00:00,48.56,48.46915640974604,1,-0.1394,0.0485,STOP,7.0
SLV,L1_VWAP_MR,2026-02-03 19:01:00+00:00,2026-02-03 19:03:00+00:00,75.78,75.395,1,-0.4606,0.0756,STOP,2.0
XLF,L1_VWAP_MR,2026-02-03 19:01:00+00:00,2026-02-03 19:06:00+00:00,53.255,53.215,1,-0.0932,0.0532,STOP,5.0
SLV,L1_VWAP_MR,2026-02-03 19:04:00+00:00,2026-02-03 19:13:00+00:00,75.245,76.25,1,0.9293,0.0757,SIGNAL,9.0
INTC,L1_VWAP_MR,2026-02-03 19:04:00+00:00,2026-02-03 19:13:00+00:00,48.5207,48.8321,1,0.2627,0.0487,SIGNAL,9.0
XLF,L1_VWAP_MR,2026-02-03 19:07:00+00:00,2026-02-03 19:27:00+00:00,53.185,53.335,1,0.0967,0.0533,SIGNAL,20.0
INTC,L1_VWAP_MR,2026-02-03 19:32:00+00:00,2026-02-03 19:37:00+00:00,48.9568,49.095,1,0.0892,0.049,SIGNAL,5.0
BAC,L1_VWAP_MR,2026-02-03 19:31:00+00:00,2026-02-03 19:42:00+00:00,53.955,54.1079,1,0.0989,0.054,SIGNAL,11.0
XLF,L1_VWAP_MR,2026-02-03 19:32:00+00:00,2026-02-03 19:43:00+00:00,53.29,53.3669,1,0.0236,0.0533,SIGNAL,11.0
INTC,L1_VWAP_MR,2026-02-03 19:52:00+00:00,2026-02-03 20:00:00+00:00,48.815,49.0901,1,0.2261,0.049,SIGNAL,8.0
BAC,L1_VWAP_MR,2026-02-03 20:02:00+00:00,2026-02-03 20:03:00+00:00,54.155,54.155,1,-0.0542,0.0542,SIGNAL,1.0
INTC,L1_VWAP_MR,2026-02-03 20:02:00+00:00,2026-02-03 20:06:00+00:00,49.035,48.94258107611311,1,-0.1414,0.049,STOP,4.0
INTC,L1_VWAP_MR,2026-02-03 20:10:00+00:00,2026-02-03 20:15:00+00:00,48.75,48.65170825888847,1,-0.147,0.0487,STOP,5.0
SLV,L1_VWAP_MR,2026-02-03 19:52:00+00:00,2026-02-03 20:19:00+00:00,75.8501,76.8265,1,0.9001,0.0763,SIGNAL,27.0
